[ 798 1128 1254 1088]
[ 682 1018 1123  843]
[ 733 1166 1113 1030]
[1365 1127 1520  376]
[ 858 1624 1127  908]
[1058  887 1154 1112]
[1156 1148 1211  641]
[1196 1281 1316 1243]
[2098  610 1097 1117]
[ 113   -1 1153  107]
[ 880  509 1081  934]
[1269 1290 1163   53]
[ 703 1257 1429  371]
[ 673 1102 1150 1242]
[ 637 1228 1056 1054]
[ 917 1193 1149  816]
[1740 1831  278  260]
[1204 1119  967  850]
[ 882 1009 1216  578]
[1206 1135  473  783]
[1144 1095 1072  891]
[1057 1263 1142  586]
[1460  855  337 1190]
[ 860 1154 1179  507]
[ 221  132 1138   -1]
[1112 1134 1169 1152]
[ 425 2079  394  444]
[ 694 1096  473 1135]
[ 895 1191 1274  719]
[ 779 1165 1276  899]
[ 993 1046 2251  331]
[ 236  574 1298  238]
[1209 1249  946  859]
[1274  901 1227 1206]
[ 849 1083 2038 1140]
[ 231 1213  524  527]
[1215 1244 1158  779]
[1189 1131  674 1003]
[1007 1262 1303  413]
[1114  523 1099 1069]
[ 231 1179 1154  984]
[  17 1965  400 2191]
[ 571 1125 1370 1128]
[ 550 1174 1194 1101]
[ 450 1113 1186  886]
[1291 1172  493  626]
[ 462 1188  216 2085]
[ 261 1105  778  838]
[ 101 2247 1224  668]
[ 531 1216 1423 1233]
[1152 1169  237 1181]
[2273  418 1344  127]
[ 454  507 1179  237]
[2096 1844 1557   -1]
[ 886 1186 2026  559]
[ 963 1091 1081  509]
[ 465  570 1114 1069]
[1183 1173 1189 1849]
[1489 1507 1521 1655]
[ 113 1175  173   -1]
[1166 1197 1186 1113]
[1435 1562  349 1151]
[1288 1275 1157  873]
[1297 1355  471 1277]
[1095 1144 1195 1256]
[1172 1291 1199  437]
[ 488  938 1193  917]
[ 355  966  903 1136]
[1003 1895 1849 1189]
[ 388 1210  393  378]
[1280  512 1194 1242]
[1119 1204 1226 1079]
[ 815 1234 1288  873]
[ 919 1344 1126  477]
[ 963  509 1220 1039]
[ 490 1200 1146  663]
[ 757 1329 1473  256]
[1148 1239 1162 1211]
[1646 2271  392 1296]
[ 500 1043 1272 1324]
[1290 1379 1161  849]
[1343  645 1198  408]
[1135 1206 1227  635]
[ 273 1304 1118  178]
[ 226 1246 1074 1164]
[ 482 1414  471  386]
[1165 1306 1324 1272]
[ 737 1147 1516 1178]
[ 423 1221 1121  412]
[1503 1558 1238  517]
[1989 2202 1103 1448]
[ 445 1088 1203  825]
[1073 1217  368 1109]
[1285 1659 1823 1284]
[ 456   -1 1235  290]
[ 290 1235 1177 2204]
[2306 1287  898  610]
[ 420 1086 1200  490]
[ 635 1211 1162 1338]
[1143 1484 1656  301]
[ 652 1238 1456 1009]
[457 238 786 402]
[1094  899 1285 1284]
[1250 1327 1234  709]
[1178 1403  460  569]
[1232 1311 1201  612]
[ 668 1224 1223   -1]
[1533  431 1122 1717]
[ 774  406 1381  601]
[ 995 1218 1229  996]
[1274 1206  783  719]
[ 419  534 1325 1256]
[ 778 1583 1613  838]
[1291 1142 1263 1199]
[ 159  341 1136 1120]
[1276 1165 1272 1367]
[1125 2107 1686 1370]
[ 942 1213  261  838]
[266 241 192 195]
[1907 2266   -1  122]
[ 951 1161 1379 1309]
[1386 1357 1232 1027]
[1330  732 1383 1405]
[ 446 1335  780  764]
[ 393 1429 2156  378]
[1129 1342 1279 1039]
[1551  214 2154 1866]
[1240 1294 1193  938]
[ 433 1990 2248 1141]
[215 240 258 207]
[ 958  972 1346  931]
[ 979 1329  757  564]
[ 711 1326 1420 1104]
[1052 1369 1167 1007]
[1265 1280 1242 1150]
[ 333 1339 1323  435]
[1108 1267 1263 1057]
[1384 1301 1340 1369]
[1273 1268 1280 1265]
[ 631 1267 1729  801]
[2011 1320 1290 1140]
[1368 1637 1324 1306]
[1316 1443  361  407]
[1244 1215 1208 1279]
[2030 1729 1267 1108]
[1157 1275 1162 1239]
[1274 1191 1278  901]
[1158 1244 1464 1285]
[1192 1308 1590  455]
[ 892 1275 1288  923]
[1043 1254 1367 1272]
[1199 1263 1267  631]
[1293 1136  903  380]
[1672 1593 1549 1547]
[1372 1819 1598  387]
[ 436 1231 1222 1592]
[1222 1231 1276 1559]
[ 443 1481 1585  786]
[2260 1364 1225 2246]
[1201 1311 1278 1191]
[986 249 960 879]
[1140 1269 1412 1209]
[1174  673 1242 1194]
[1408 1431 1439  710]
[1443 1316 1281  362]
[1095 1256 1325 1872]
[2095   -1   88  250]
[ 826 1490 1561 1207]
[2090 1352 1192  455]
[1376  270 1160 1303]
[1620 1579  349  644]
[  -1 2124   19 2232]
[1457 1266 1437 1491]
[1521 1352 1681 1333]
[ 574 1167 1319 1298]
[1052 1212 1384 1369]
[1315  550 1441 1366]
[1215  779 1388 1270]
[ 786 1585 1479  402]
[ 471 1414  351 1277]
[ 861 1249 1543 1391]
[1390   -1  100  112]
[1288 1234 1327  923]
[ 568 1452 1055  275]
[1350 2142 1433   -1]
[329 520 319 334]
[ 542  493 1305 1404]
[1136 1293 1271 1120]
[1599 1622  433  324]
[ 342  351 1414  329]
[1369 1340 1376 1303]
[1470 1398 1269  415]
[1526 1599  324  354]
[ 515 1334 1388  779]
[ 397 1402 1264 1355]
[1215 1270 1080 1208]
[1240  394 2130 1294]
[ 580 1418 1463 1261]
[1311 1232 1357  888]
[1649 1541 1469 1466]
[1205 1260  555 1347]
[1251 1439 1431  692]
[1763 1450 2258 1762]
[ 618 2084 1471   -1]
[1363 1302 1828 1416]
[1358 1322 1761 1733]
[1104 1420  808 1252]
[ 215  207 1662 1787]
[2064 2234 2080 2008]
[ 901 1061 1477 1227]
[1355 1264  386  471]
[1266 1457  328 1319]
[1426 1374  155  410]
[1128 1370 1367 1254]
[1210  459 1534  161]
[ 127 1180 1065 1202]
[ 160 1374 1568  159]
[ 308 1259  957  246]
[ 542 1404 1329  555]
[1541  909 1587 1469]
[ 426 1517   40 1660]
[1906 2102 1313   -1]
[1864  472  350 1771]
[1302  397 1355 1297]
[ 365  939 1483  317]
[ 989  317 1483  971]
[1339 1192 1352 1323]
[ 478 1511 1639  286]
[1327 1250 1359  914]
[1666 1388 1334 1679]
[ 876 1357 1386  738]
[1487  391 1485 1372]
[1457 1458  443  328]
[1510 1522 1382 1501]
[1655 1521 1333 1846]
[1476 1488  898 1287]
[1132 1519 1587  909]
[1431 1408 1404 1305]
[1279 1342 1464 1244]
[1650 1270 1388 1666]
[1304 1266 1319 1262]
[1536 1342 1171 1245]
[ 789 1602 1608  385]
[1436 1283 1502 1360]
[1410 1406 1632 1693]
[1407 1345  921 1341]
[ 316 1601 1619  372]
[ 270 1298 1319  328]
[ 220 2042 1940 2302]
[263 841 421 922]
[1412 1543 1249 1209]
[1527 2206 1448  399]
[ 628 1237 1411  790]
[ 263  875 1501 1362]
[ 738 1386 1251  469]
[1304  273 1437 1266]
[ 810 1519 1421 1052]
[1405 1383 1359 1250]
[ 677 1718 1453  851]
[1368 1306 1322 1358]
[ 644  349 1562  420]
[1310  292 1446   -1]
[ 862 1309 1690 1721]
[1589 1395 1498  327]
[1098 1498 1395  541]
[1103  401 1993  180]
[1393 1392 1639 1511]
[ 418 2273 1731 1482]
[2056 2181 1042  364]
[1320 1475  227 1412]
[1740  260 1678  191]
[ 729 1595 1409  686]
[1417 1411  822 1415]
[ 435 1323 1507  417]
[1423 1632 1406 1233]
[1366 1473 1347 1315]
[1386 1027 1439 1251]
[1004 1111 1403 1373]
[1374 1426  319 1568]
[1292 1001 1473 1366]
[1400 1518 1522 1510]
[1373 1738  395 1004]
[1381  406 1401 1417]
[1486 1379 1290 1398]
[1582 1422 1516 1558]
[1214  482 1318 1308]
[ 884  804 2264 1401]
[1846 1333 1999 1793]
[1853  790 1411 1401]
[ 773 1447 1493 1326]
[ 862 1721 1774  967]
[1261 1463  712 1335]
[1385  376  187 1118]
[1578 1632 1423 1413]
[1178 1516 1422 1403]
[1544 1100  681 1528]
[1830 2101 1885   43]
[ 717 1407 1341  343]
[1566 1950 2168  318]
[  -1  389 2173  122]
[1141 2248 1253  357]
[ 415  424 2015 1470]
[1366 1441 1330 1292]
[1042 2181 1677   -1]
[  88   -1 1313    5]
[1468 1593 1747 1744]
[1552 1190  337  894]
[1714 1819 1372 1485]
[ 785 1301 1384  345]
[1762 2258 1523 1728]
[1405 1038 1292 1330]
[2143 1917 2120 1451]
[ 692 1431 1305  623]
[1656 1628 1472  301]
[1293 1467  400 1271]
[2117 1799 1445 1778]
[1444 1753 1468 1744]
[2054   -1 1390 2305]
[ 830 1509 1418  754]
[ 399 1380 1914 1219]
[ 176 2122 2259   90]
[ 449 1752 1961 1331]
[ 276 1440 1933 1554]
[ 904 1312  289  247]
[1387 1651 1745 1115]
[  28 2322 1884   -1]
[ 260  259 2065 1627]
[1558 1516 1009 1229]
[1301 1548 1361 1340]
[1465 1361 1548 1462]
[ 286 1639  212  752]
[1151  349 1579  846]
[2062  225 1746 2072]
[ 826 1458 1124 1490]
[1326 1493  705 1420]
[1536 1559 1276 1367]
[1916 1481 1458  826]
[ 844 1328 1583  835]
[ 362 1480  340 1443]
[1561 1490 1434 1445]
[1613 1583 1328 1348]
[1320 1430 1610 1475]
[1332  138  866   -1]
[1442 1535 1517  396]
[1408  958 1205 1404]
[2327 2254 1955 2023]
[ 354 1398 1470 1526]
[1724 1545 1364 2260]
[ 635 1338  346  242]
[1582 1558 1503 1573]
[1307 1607 2215  425]
[1807  398 1467  448]
[1465 2210 1286  443]
[ 480 1396 1672 1547]
[ 971 1354 1353  910]
[ 637 1488 1652 1228]
[1360 1556  239 1436]
[1664 1543 1412  227]
[1360 1502 1553  545]
[ 676 1364 1545 1484]
[1122 1499 1187 1717]
[1462 1593 1468 1296]
[ 785 1549 1548 1301]
[1512 1715 1497  339]
[1418 1509  687 1463]
[ 276 1554 1525  348]
[ 819 1539 1565 1509]
[ 313 1506 1768 1630]
[ 343 1492 1684  717]
[1392 1393 1089 1036]
[ 417 1507 1489 1122]
[1911  131 1834   -1]
[1362 1382  857  840]
[1372  387 1524 1487]
[1629 1736 1478 1218]
[  16  545 1553  403]
[1990  433 1622 1734]
[1496  472 1556 1616]
[1187 1499 1402  397]
[ 731  186 1631  758]
[1495 1532 1493 1447]
[ 686 1409 1362  547]
[ 541 1395 1356  478]
[ 344 1591 1597 1492]
[1702 1679 1651 1584]
[1758 1115 1745 1563]
[ 436 1592  117 2009]
[1216 1456 1413 1423]
[ 396 1472 2153 1349]
[ 841 1409 1595 1529]
[1588 1365  376 1385]
[ 167 1132 1624  211]
[1302 1363 1187  397]
[ 263 1362 1409  841]
[1934 1682 1438 1956]
[1591 1553 1502 1597]
[ 279 1494   81   -1]
[1475 1610 1581 1321]
[ 323 1546 1987 1380]
[1424 1540 1530  722]
[ 636 1518 1530  831]
[1528 1531 1529 1595]
[ 831 1530 1540  974]
[ 687 1509 1565  690]
[1678 1538 1236  191]
[1343 1596 1822 1727]
[1682 1934 1472 1628]
[1370 1686 1559 1464]
[ 871  974 1540  681]
[ 431 1533 1602  789]
[ 982 1564 1580 1495]
[1531 1528  681 1537]
[1348 1328 1620  647]
[ 401 2202    7 2165]
[1486 1690 1309 1379]
[ 894  337 1424  722]
[1719 1652 1488 1476]
[2214 2242 1527  323]
[ 785 1482 1282 1549]
[1458 1457 1491 1124]
[1124 1491 1547 1282]
[1924 1755  100   -1]
[1255 1673  633  269]
[ 874 1562 1435  877]
[ 403 1504 1487 1524]
[  81 1494 1451 2053]
[1601 2135 1674 1600]
[ 467 1506 1485  391]
[1182 2032 1661   -1]
[1478 1413 1456 1218]
[1464 1536 1659 1285]
[  44   -1   83 1878]
[1468 1753 1646 1296]
[1552 1116 1389 1190]
[1761 1062 1767 1514]
[ 934 1594 1539  982]
[1495 1580  667 1532]
[2226 2171 1427  367]
[1700   -1 1697   33]
[ 325  179 1345 1407]
[1628 1652 1719 1682]
[1798  322 1684 1706]
[2012   -1  135 1815]
[ 9 35 -1 -1]
[1699 1478 1736  114]
[ 432 1635 1767 1062]
[1970    4 1663   -1]
[ 199 1766 1868 1947]
[1713  297 1743 1617]
[1582 1693 1632 1422]
[1460 1299 1649  828]
[1539 1594  881 1565]
[1599 1526 2078 2100]
[1478 1699 1578 1413]
[1241  778 1466 1469]
[ 519 1513 1718  595]
[1286 2210 1607 1307]
[ 934 1603 1625 1594]
[1365 1588 1613 1348]
[ 765 1587 1519  810]
[ 193  212 1639 1392]
[1277  351  633 1606]
[1524 1512 2201 1915]
[1823   30 1515 1284]
[1124 1282 1434 1490]
[1586 1609 1580 1564]
[ 722 1530 1518 1400]
[ 459 1611 1832 1534]
[1512 1524  387 1715]
[1852 1798 1706 1283]
[1321 1581 1640 1317]
[1555 1674 2021 1619]
[2233 1555 1375  316]
[1538 1678 1638 1371]
[1091 1633 1586 1081]
[  -1   21  149 2039]
[  -1 2244 2093 2002]
[ 455 1590 1673  384]
[1746 1479 1585 2072]
[1371 1638 2291 1937]
[ 881 1594 1625  896]
[2015 2078 1526 1470]
[ 506 1838 1596  948]
[ 801 1729   15 2163]
[1241 1469 1587  765]
[ 358 1991 1629  452]
[1087 1923 2327 2239]
[ 467  299 1768 1506]
[2100 1894 1577 1640]
[1705 1796  137 1696]
[1375 1600 1752  449]
[1541 1649 1299  600]
[1080 1648 1633 1091]
[1640 1743 1505 1317]
[ 175 2174   82   -1]
[ 762 1631 1520 1133]
[1586 1633 1051 1609]
[  80  111 2215 1746]
[1678 1455 1871 1638]
[1442 1656 1569 1535]
[ 452 1614 2106 1503]
[1496 2256 1952 2228]
[1624  944 1508  211]
[1422 1578 1373 1403]
[1621 1641 1625 1603]
[ 369 1779  188  302]
[1574  432 2278 1773]
[ 186 1716  714  613]
[1270 1650 1648 1080]
[1602 1627 1742 1608]
[1356 1395 1589 1459]
[1743 1622 1599 1617]
[1051 1633 1648  997]
[ 168  166 1703  171]
[2034 2268  135   -1]
[2151  714 1716 1739]
[2145 1076   -1 2240]
[1561 1848 2071 1207]
[2086 2055 2198   -1]
[1637 1658 1641 1621]
[1579 1620 1328  844]
[1637 1368 1683 1671]
[1513 1733 1453 1718]
[1484 1545 1569 1656]
[1740 1846 1793 1831]
[1782   -1 2282 2218]
[1363 1712 1717 1187]
[1228 1652 1628 1442]
[ 438  372 1763 1837]
[ 997 1648 1671 1020]
[1559 1686 2212 1222]
[1349   40   93  990]
[1557   43 1885   -1]
[1705 1769 1336 1796]
[1575    8 1833   -1]
[1710 1690 1486  356]
[2224   25 1787 2134]
[1358 1695 1683 1368]
[ 969 1774  188 1804]
[  13 2312  485  588]
[1864 1841 1820 1714]
[ 194 2337   52  185]
[1650 1683 1071 1658]
[1731 1747 1282 1482]
[1551 1866  656 1606]
[1765 2017 1600 1555]
[1764 1798 1852 1781]
[2228   26 1827  313]
[1432 2286 1875   -1]
[1533 1399 1627 1602]
[1733 1513 1695 1358]
[ 380 1863 2300 1974]
[2090   24 1828 1302]
[1535 1569 1728 1523]
[1666 1687 1671 1650]
[1497 1715 1570  334]
[1779  645 1804  188]
[1245 2149 1659 1536]
[1071 1683 1695  820]
[1762 1810 1837 1763]
[ 215 1787   25  309]
[1664 1710 1391 1543]
[   9 2229 2238 1880]
[1737 1716  186  731]
[1373 1578 1699 1738]
[  83   24 2090 1878]
[1679 1702 1687 1666]
[1738 1843 1618 1963]
[1929 2127 1567   -1]
[2088 1910 1860   50]
[1573 1797 1693 1582]
[1567 2341   21   -1]
[2085 2136  549   58]
[ 820 1695 1513  519]
[ 171 1642 1704 2280]
[2186 1703  102   60]
[1769 1662 1618 1843]
[1570 1715  387 1598]
[2263 2205  284  197]
[ 241 1847   79   60]
[   6 2066  207  258]
[ 302 1721 1690 1664]
[  95 1023 1814 2293]
[ 191 1655 1846 1740]
[ 298 1577 1791 1748]
[ 239 1669 1819 1436]
[1597 1706 1684 1492]
[1644 1636 1692 1737]
[1236 1489 1655  191]
[1387  677 1584 1651]
[1724 1728 1569 1545]
[ 409 2200 1850  154]
[1391 1710 1722 1419]
[ 302  188 1774 1721]
[145  68 254  -1]
[1962 1794 1719 1476]
[ 284   96 2290  151]
[ 398 1807   59 1803]
[1024  161 1534 1817]
[1682 1719 1794 1438]
[  18 1612 1268 1273]
[ 442 1830   43  470]
[1959 1756 1672 1396]
[ 295 2234 2064  299]
[1679 1334 1745 1651]
[1505 1743  297  144]
[1977 1881  103   -1]
[2106 1786 1573 1503]
[ 689 1739 1716 1692]
[1410 1693 1797 1696]
[1644 1737  767 1996]
[1399 1712 1653 1145]
[2112 1999   48 2104]
[2288   74 2291 1638]
[1622 1640 1577 1734]
[1434 1747 1778 1445]
[1453 1733 1761 1514]
[1607 1461 1626 2215]
[1744 1434 1672 1756]
[2167 1713 1775 2007]
[ 174  303 2337  194]
[ 689 1842  116 2073]
[ 311  180 1993  250]
[1619 2021 2058 1450]
[1799 1848 1561 1445]
[1957 2004 1799 2117]
[2061 2036 1550   23]
[1731 2155 1778 1747]
[1807 2111   31   59]
[ 996 1514 1767  995]
[1935 1783 2298  566]
[1972 2044 1829   -1]
[ 515 1563 1745 1334]
[1438 1794 1688 1331]
[1331 1688 1657  449]
[ 293  342 1798 1675]
[2339 2207 1674 2135]
[1771 1576 1841 1864]
[1574 1770 1758 1563]
[1496 1616 2064 2256]
[2134 1787 1662 1705]
[ 995 1767 1773  893]
[ 312 1868 1766 1351]
[ 318 2168   63  281]
[1635 1994  893 1770]
[1722 1667  973 1419]
[1748 1791 1860 1910]
[  47 1941 1889  282]
[  -1 1925 2308 1869]
[1744 1756 1986 1444]
[1685 1634  335  314]
[  -1    3 2332 1901]
[ 293 1675 1792  219]
[1654 2122  176   -1]
[  78 2203 1759  382]
[ 278 1951 2208 2040]
[ 192  181 1979  195]
[1736 2106 2043 2087]
[1336 1769 1665 1689]
[ 165 1789 1969 1979]
[  44 1788   20   -1]
[ 331 2251   66 2301]
[2249 1775 1713 1894]
[1781 1852  206  296]
[2194 2069 1653 1416]
[1810 1762 1728 1724]
[ 171 2280 2294 2000]
[ 129 1891 1618 1662]
[ 114 1843 1738 1699]
[1675 1764 1570 1598]
[1754 1824 1753 1444]
[2130  394 2079 2172]
[ 536 1955 2254   -1]
[1963  137 2056  126]
[2052 1726 2238 1881]
[1685  161 1024 1667]
[ 416 1995 2148   -1]
[1938 1925   -1 2048]
[1480 2311 1757 1726]
[ 347 1954   31 2111]
[ 292 2158 2028 1922]
[1882 1688 1794 1962]
[1844 2096   51 2195]
[ 224   25 2224 1851]
[1013   47 1988 2209]
[ 458 2253 1711  430]
[2187 1968 2217 1571]
[ 290   18 2116  456]
[ 978 1727 1822  713]
[1913 2042 2000 2294]
[1436 1714 1820 1283]
[ 206 1852 1819 1669]
[1898 2310 2017 2250]
[1534 1832  713 1817]
[1222 2212 1938 1592]
[1858 1848 1799 2004]
[ 148 2324 2007 2113]
[ 146 2222 1975   -1]
[2024  350 1676  164]
[1681   48 1999 1333]
[1760  218 1893   -1]
[1425 1730  405 2216]
[1931 1145 1653 2069]
[1596 1838  821 1822]
[1663 2307 1900   -1]
[1500 1836 1897   -1]
[ 771 2125  157  905]
[ 127 1932 1834  131]
[1688 1882  109 1657]
[ 116 1842 1832 1611]
[2045   45 2094  481]
[ 299 2119 2160  295]
[ 206 1669 1766  199]
[ 758 1838 1750  731]
[1705 1696 1797 2277]
[1811 2267 2032 1182]
[ 416   -1 2012  164]
[1416 1653 1712 1363]
[ 199 1947 1708  266]
[1646 1753 1824 1928]
[1197   54 2026 1186]
[2187 2268 2186 1720]
[1812   69 2152   94]
[1820 1792 1675 1598]
[ 575 1417 2264  157]
[2290 2035 1955  536]
[ 117 2048   -1 1901]
[2208 2309 1926 2070]
[  41 2245  370 2115]
[1928 1824 2265   84]
[2177 2320 2180   -1]
[1775 2249   50 1698]
[ 240 2220 1862  258]
[1920 2137   38 1861]
[ 966 2166 1680  903]
[1351 1766 1669  239]
[ 169    4 2105 2046]
[1255 2154   12 1673]
[ 409 1947 1868  321]
[ 321 1867 1576 1771]
[  -1 1777 1939 2006]
[ 878   27 2036 2061]
[1627 2065  133 2288]
[2130 2047 2067 1294]
[1952 2109 2148 1995]
[ 126 2056  364  190]
[1677    6 2076   -1]
[ 276   93   40 2143]
[ 267 2319  190  364]
[1560 1694 1902   46]
[2089   34 2103  208]
[1691   59   31   35]
[1803 2229 1735 2027]
[  57 1837 1810 2317]
[2067 2047 1998 1087]
[  -1 1454 2283 2244]
[1661 1425 2077   -1]
[1970   -1 2095 2033]
[ 184   51 2096   -1]
[2160 2119  545   16]
[2121 1776 2232   19]
[  64   89 2189   -1]
[ 137 1796 2313 2150]
[2196 2112 2104   -1]
[ 576   -1 1829 2295]
[1617 2100   97 1791]
[ 698 2115   54 1197]
[2314 2039  149 2225]
[1946   -1 1834 1932]
[  71 1821 2175   -1]
[  -1   20 2176  287]
[1833 2302 1940   -1]
[  -1 1780   39 1855]
[ 384 1878 2090  455]
[ 378   49 2081  388]
[2309 1951 2287   37]
[ 280 2167 2146   89]
[  76   63 1350   -1]
[2071 2123 1248  217]
[  28 2330 2303 2322]
[2051 1914 2133   36]
[2113 2007 1775 1698]
[1500   -1  183  140]
[ 625 1948 1927 2185]
[2034   -1 2131 1818]
[1966 1909 1989 1448]
[1591 2201   68  403]
[ 392   98 2210 1465]
[1440 2143 1934 1956]
[2054   17 2177   -1]
[ 162 2214  311    5]
[1862 2220  285 1045]
[2219  218 2164  552]
[ 352 2243 1809  170]
[1998   -1 2018 1615]
[1550   -1  254   23]
[  -1 1806 2318 1777]
[1856 2141   -1  150]
[1944 1912 2183  964]
[   1 1984 1848 1858]
[1697   -1 2159 2133]
[2214 2171 1978 2242]
[1831   62 2287 1951]
[1897 1836  919 2022]
[1451 2120 2058 2053]
[1523 1917 2153 1535]
[ 382 1759 2199  110]
[2139 2306  610 2098]
[1608 2291 2303  385]
[1823 2318 1806   30]
[1869 2308 2107   14]
[2131   -1 1900 1377]
[  -1 2232 1776  189]
[ 128  370 2245   -1]
[ 530 2205 2126  581]
[ 932 2237 2185 1927]
[  -1 2257 2329 2108]
[1897 2192 2178   -1]
[  79 1847 1576 1867]
[  91 2281 2183 1912]
[   2  358 2270 2114]
[2171 2214  162 1427]
[1931 1904 1784  278]
[ 119 1873 2228 1630]
[2255 2060 1980   -1]
[  -1  304 1808  152]
[1109 1474 1801 1854]
[1917 1523 2258 1961]
[ 121 2060 2004 1754]
[ 553 2298 2099  588]
[1731 2273  140 2155]
[  -1 2110 1964  150]
[1956 2258 1450 2120]
[1724 2260 2317 1810]
[ 137 1802  395 1696]
[1960 2110 2057 2070]
[1170 2140 2197  361]
[2133 1914 2206 2127]
[2132  139 2016   -1]
[2200  321 2024 1815]
[  46   12 1788   44]
[1886 2275 1575   -1]
[2118  107 2321   53]
[1760   -1 2245   41]
[2333 2337  303 2257]
[1680   61 2311  291]
[1826 2184 2252   -1]
[ 220 2302 2307  169]
[1735   -1 2180 2027]
[ 149   21 2341 1930]
[  12 2154 1785 1788]
[1953 2014 2169   -1]
[  68 2201   23  254]
[ 358 2152   69 1991]
[2265   10 2049   84]
[2123 2071 1928    1]
[2144 2233 2289  203]
[1778 2155 2221 2117]
[1527 2242   33 2206]
[ 948 2081 1813  506]
[1914 2051 2202 1219]
[1505  144 2230 1257]
[1982 2043 2106 1614]
[2021 2310 2053 2058]
[1751 1394 2025 2075]
[2278 2114 2270 1773]
[2228 1873 1805   26]
[2151 1739 2188 2192]
[ 157 2125 2219  575]
[1883 2240   -1 1923]
[2194 1416 1828 1741]
[1818  294  156 1795]
[2063 2124   -1 2097]
[2003 2128   -1 1605]
[ 133 2170 2002 2093]
[1754 1957 2265 1824]
[2189 2179 2292   -1]
[2068 2261 1869   14]
[1748 1910 1825 2304]
[2296  119 1337 2080]
[1515   39 2278  432]
[2175 2207 2274   -1]
[ 415 1269   53 2321]
[1571 2217 1845   -1]
[  99 2289 2233  316]
[2169 1980 2060  121]
[1430   86   67 1610]
[ 172   -1 1967   22]
[2250 1821 2021 1674]
[2254 2327 1923   -1]
[ 134   -1 2297 2296]
[309  25 224  75]
[1600 2017 1992 1752]
[2151 2192 1932  919]
[ 368 2239 1474 1109]
[1827 2217 1968  312]
[ 359 2033 2075 1993]
[1183 1849   58  549]
[1977 2180 2320 1881]
[ 170 1809 2059  921]
[  32 2222 2234  295]
[2190 2116   18 1273]
[2224 2134 2087 2043]
[  43 1557 1844 2267]
[2025 2193 2275 1886]
[1913 2294 1643   -1]
[1109 1854 2129 1073]
[ 100 1755 1870  112]
[ 245   57 2317  106]
[1163 2136 2118   53]
[  -1 1604 1896 2314]
[1784  120 2065  259]
[2122   50 2249 2259]
[ 294 1818 2131 1377]
[  69 2031 1786 1991]
[2164  218 1760   41]
[ 704   66 2251 1839]
[1865 2105 2089  234]
[2145 2240 1883 1872]
[  -1 1855   30 1806]
[  -1 2284 2334 1983]
[ 295 2160   77 2091]
[ 104 1989 1909   70]
[1803 2320 2191  398]
[1933 1992 2310 1554]
[1918   -1 1446 2140]
[2289   99 2198 1647]
[1397 1874 1802 2150]
[  29 2138  120 1964]
[1933 2120 1752 1992]
[  27  155 2028 2158]
[2014 1953  124 1957]
[ 339 1870 1755  344]
[1461   98 2173  389]
[2262 2335 2001 2188]
[1732 1337 2256 1768]
[1455 2040 2138 1871]
[1709 2286 2161  129]
[1095 1872 1883 1072]
[2006   95 2162 2261]
[1793 2194   62 1831]
[ 120 1856  150 1964]
[1646 1984 1907 2271]
[2210   98 1461 1607]
[1750 2121   19 2262]
[  97 2100 2078  315]
[1993 2025 2095  250]
[1875   38 2137   -1]
[ 999   -1 1885 2101]
[  67 2074 1581 1610]
[2082 2279 1800 1155]
[2008 1337 2326  134]
[1092 1903 2209 1988]
[2215  111 2079  425]
[2148 2109 2297   -1]
[2185  138 1332  625]
[1175 2118 2136 1701]
[ 203 2289 1647   -1]
[1786 2031 2277  114]
[2328 2231 2113 1698]
[   7 1879 2046 2165]
[1297 1902 1694 1681]
[2050   77 2236   32]
[ 504  190 2319 2216]
[2288 2003 1605   74]
[1839  110 2199  497]
[1295 2075 1886   -1]
[1182   -1 1887 1811]
[2001   -1 2178 2338]
[1137 2163 2247 1936]
[1958 2203   42   13]
[1581 2074 1894 1617]
[2077 1425 2216 2319]
[1350   63 2168 2142]
[ 208 1879 2329  303]
[ 330   -1 1892 1741]
[2193 2165 2046 1865]
[1629 1991 1786 1736]
[1000 1939 2149 1245]
[1945   34  104   70]
[2296 2083 1873  119]
[  -1   85 1964 1960]
[1808 1757 2311   61]
[  62 2194 1741 1892]
[1910 2088  123 1825]
[1994 2332    3 1949]
[1857  370 1895  516]
[1816 2030   51  184]
[1444 1986  121 1754]
[1971 2038 2085  216]
[ 391 1888 1840  467]
[2058 1933 1440 1961]
[1889 2073  116  282]
[1782 2218 2041 1449]
[1984 2336 2266 1907]
[  -1 2001 2335 1300]
[1997 1835  576 2295]
[ 926 1943 2157 1064]
[  33 1697 1966 2206]
[  -1 2002 2170   29]
[2035 2290   96  508]
[1325 1800 2145 1872]
[1940 2042 1913   -1]
[1967   -1 2147 2276]
[1929 2159 1909 1966]
[1665 1769 2277 2031]
[2233 2144 1765 1555]
[1701 2085 2038 1083]
[1045   -1 2076 1862]
[ 133 2065 2057 2170]
[2331 1936 2247  101]
[  17 2054 2305 1965]
[  -1 1926 2309   37]
[1313 2102  162    5]
[1876 2153 1917 1440]
[1985  147 2339 2135]
[2047 2130 2172 1645]
[2179 2189   89 1905]
[2198 2276 2132   -1]
[1805 1873 2083   -1]
[2107 2308 2212 1686]
[1891 2313 2181 2056]
[1644 1996 2022  477]
[1851 1982  142   -1]
[  40 1517 1934 2143]
[ 195 1979 1866 1255]
[1959 2211 1986 1756]
